Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,16,654918,24.34,3126626,0,3126626,100.0,2085755,21216,2106971,11.46
,,,,,,32,764234,28.4,3126626,0,3126626,100.0,2960294,21216,2981510,16.21
,,,,,,64,953364,35.43,3126626,0,3126626,100.0,4473313,21216,4494529,24.44
,,,,,,128,1148069,42.67,3126626,0,3126626,100.0,6030955,21216,6052171,32.91
,,,,,,256,1307653,48.6,3126626,0,3126626,100.0,7307636,21216,7328852,39.85
,,,,15,,4,746165,27.73,3126626,0,3126626,100.0,2815733,21216,2836949,15.43
,,,,,,8,614098,22.82,3126626,0,3126626,100.0,1759198,21216,1780414,9.68
,,,,,,16,597834,22.22,3126626,0,3126626,100.0,1629075,21216,1650291,8.97
,,,,,,32,666890,24.79,3126626,0,3126626,100.0,2181524,21216,2202740,11.98
,,,,,,64,827689,30.76,3126626,0,3126626,100.0,3467913,21216,3489129,18.97
,,,,,,128,1024844,38.09,3126626,0,3126626,100.0,5045165,21216,5066381,27.55
,,,,,,256,1199034,44.57,3126626,0,3126626,100.0,6438676,21216,6459892,35.12
,,,,20,,4,741283,27.55,3126626,0,3126626,100.0,2776673,21216,2797889,15.21
,,,,,,8,598488,22.24,3126626,0,3126626,100.0,1634318,21216,1655534,9.0
,,,,,,16,563336,20.94,3126626,0,3126626,100.0,1353095,21216,1374311,7.47
,,,,,,32,601680,22.36,3126626,0,3126626,100.0,1659854,21216,1681070,9.14
,,,,,,64,729072,27.1,3126626,0,3126626,100.0,2678983,21216,2700199,14.68
,,,,,,128,918183,34.13,3126626,0,3126626,100.0,4191875,21216,4213091,22.91
,,,,,,256,1100166,40.89,3126626,0,3126626,100.0,5647736,21216,5668952,30.82
,,,,30,,4,736750,27.38,3126626,0,3126626,100.0,2740403,21216,2761619,15.02
,,,,,,8,584350,21.72,3126626,0,3126626,100.0,1521198,21216,1542414,8.39
,,,,,,16,532384,19.79,3126626,0,3126626,100.0,1105485,21216,1126701,6.13
,,,,,,32,545765,20.28,3126626,0,3126626,100.0,1212534,21216,1233750,6.71
,,,,,,64,628236,23.35,3126626,0,3126626,100.0,1872303,21216,1893519,10.3
,,,,,,128,776368,28.86,3126626,0,3126626,100.0,3057355,21216,3078571,16.74
,,,,,,256,967876,35.97,3126626,0,3126626,100.0,4589406,21216,4610622,25.07
,,,CoderAPCA,0,,4,967978,35.98,3126626,0,3126626,100.0,4590240,21216,4611456,25.07
,,,,,,8,879151,32.68,3126626,0,3126626,100.0,3879616,21216,3900832,21.21
,,,,,,16,858595,31.91,3126626,0,3126626,100.0,3715166,21216,3736382,20.32
,,,,,,32,872139,32.42,3126626,0,3126626,100.0,3823530,21216,3844746,20.9
,,,,,,64,898928,33.41,3126626,0,3126626,100.0,4037856,21216,4059072,22.07
,,,,,,128,929078,34.53,3126626,0,3126626,100.0,4279036,21216,4300252,23.38
,,,,,,256,960215,35.69,3126626,0,3126626,100.0,4528134,21216,4549350,24.74
,,,,1,,4,939397,34.92,3126626,0,3126626,100.0,4361592,21216,4382808,23.83
,,,,,,8,841446,31.27,3126626,0,3126626,100.0,3577977,21216,3599193,19.57
,,,,,,16,813466,30.23,3126626,0,3126626,100.0,3354134,21216,3375350,18.35
,,,,,,32,820836,30.51,3126626,0,3126626,100.0,3413100,21216,3434316,18.67
,,,,,,64,842814,31.33,3126626,0,3126626,100.0,3588944,21216,3610160,19.63
,,,,,,128,868929,32.3,3126626,0,3126626,100.0,3797834,21216,3819050,20.77
,,,,,,256,896349,33.32,3126626,0,3126626,100.0,4017204,21216,4038420,21.96
,,,,3,,4,860842,32.0,3126626,0,3126626,100.0,3733152,21216,3754368,20.41
,,,,,,8,736374,27.37,3126626,0,3126626,100.0,2737397,21216,2758613,15.0
,,,,,,16,686587,25.52,3126626,0,3126626,100.0,2339106,21216,2360322,12.83
,,,,,,32,675883,25.12,3126626,0,3126626,100.0,2253465,21216,2274681,12.37
,,,,,,64,683722,25.41,3126626,0,3126626,100.0,2316208,21216,2337424,12.71
,,,,,,128,697966,25.94,3126626,0,3126626,100.0,2430133,21216,2451349,13.33
,,,,,,256,714587,26.56,3126626,0,3126626,100.0,2563110,21216,2584326,14.05
,,,,5,,4,799349,29.71,3126626,0,3126626,100.0,3241212,21216,3262428,17.74
,,,,,,8,652062,24.24,3126626,0,3126626,100.0,2062905,21216,2084121,11.33
,,,,,,16,582025,21.63,3126626,0,3126626,100.0,1502620,21216,1523836,8.29
,,,,,,32,553740,20.58,3126626,0,3126626,100.0,1276320,21216,1297536,7.06
,,,,,,64,547190,20.34,3126626,0,3126626,100.0,1223952,21216,1245168,6.77
,,,,,,128,550121,20.45,3126626,0,3126626,100.0,1247375,21216,1268591,6.9
,,,,,,256,556912,20.7,3126626,0,3126626,100.0,1301706,21216,1322922,7.19
,,,,10,,4,768455,28.56,3126626,0,3126626,100.0,2994060,21216,3015276,16.39
,,,,,,8,607489,22.58,3126626,0,3126626,100.0,1706315,21216,1727531,9.39
,,,,,,16,524485,19.49,3126626,0,3126626,100.0,1042286,21216,1063502,5.78
,,,,,,32,484158,18.0,3126626,0,3126626,100.0,719670,21216,740886,4.03
,,,,,,64,467288,17.37,3126626,0,3126626,100.0,584736,21216,605952,3.29
,,,,,,128,462167,17.18,3126626,0,3126626,100.0,543745,21216,564961,3.07
,,,,,,256,462484,17.19,3126626,0,3126626,100.0,546282,21216,567498,3.09
,,,,15,,4,765077,28.44,3126626,0,3126626,100.0,2967036,21216,2988252,16.25
,,,,,,8,601524,22.36,3126626,0,3126626,100.0,1658592,21216,1679808,9.13
,,,,,,16,515322,19.15,3126626,0,3126626,100.0,968982,21216,990198,5.38
,,,,,,32,471811,17.54,3126626,0,3126626,100.0,620895,21216,642111,3.49
,,,,,,64,451852,16.79,3126626,0,3126626,100.0,461248,21216,482464,2.62
,,,,,,128,444170,16.51,3126626,0,3126626,100.0,399772,21216,420988,2.29
,,,,,,256,442540,16.45,3126626,0,3126626,100.0,386730,21216,407946,2.22
,,,,20,,4,763458,28.38,3126626,0,3126626,100.0,2954088,21216,2975304,16.18
,,,,,,8,598629,22.25,3126626,0,3126626,100.0,1635439,21216,1656655,9.01
,,,,,,16,510737,18.98,3126626,0,3126626,100.0,932302,21216,953518,5.18
,,,,,,32,465337,17.3,3126626,0,3126626,100.0,569115,21216,590331,3.21
,,,,,,64,443262,16.48,3126626,0,3126626,100.0,392528,21216,413744,2.25
,,,,,,128,433781,16.12,3126626,0,3126626,100.0,316642,21216,337858,1.84
,,,,,,256,430795,16.01,3126626,0,3126626,100.0,292770,21216,313986,1.71
,,,,30,,4,761828,28.32,3126626,0,3126626,100.0,2941044,21216,2962260,16.11
,,,,,,8,595816,22.15,3126626,0,3126626,100.0,1612949,21216,1634165,8.89
,,,,,,16,506331,18.82,3126626,0,3126626,100.0,897064,21216,918280,4.99
,,,,,,32,459237,17.07,3126626,0,3126626,100.0,520305,21216,541521,2.94
,,,,,,64,435312,16.18,3126626,0,3126626,100.0,328928,21216,350144,1.9
,,,,,,128,423952,15.76,3126626,0,3126626,100.0,238017,21216,259233,1.41
,,,,,,256,419412,15.59,3126626,0,3126626,100.0,201708,21216,222924,1.21
,,,CoderCA,0,,4,1258462,46.77,3126626,0,3126626,100.0,6914124,21216,6935340,37.71
,,,,,,8,1162927,43.22,3126626,0,3126626,100.0,6149832,21216,6171048,33.55
,,,,,,16,1136348,42.24,3126626,0,3126626,100.0,5937204,21216,5958420,32.4
,,,,,,32,1157448,43.02,3126626,0,3126626,100.0,6105990,21216,6127206,33.32
,,,,,,64,1199124,44.57,3126626,0,3126626,100.0,6439424,21216,6460640,35.13
,,,,,,128,1246852,46.34,3126626,0,3126626,100.0,6821216,21216,6842432,37.2
,,,,,,256,1296376,48.18,3126626,0,3126626,100.0,7217424,21216,7238640,39.36
,,,,1,,4,1221014,45.38,3126626,0,3126626,100.0,6614532,21216,6635748,36.08
,,,,,,8,1110173,41.26,3126626,0,3126626,100.0,5727800,21216,5749016,31.26
,,,,,,16,1072328,39.86,3126626,0,3126626,100.0,5425042,21216,5446258,29.61
,,,,,,32,1085331,40.34,3126626,0,3126626,100.0,5529060,21216,5550276,30.18
,,,,,,64,1120756,41.66,3126626,0,3126626,100.0,5812480,21216,5833696,31.72
,,,,,,128,1163009,43.23,3126626,0,3126626,100.0,6150464,21216,6171680,33.56
,,,,,,256,1207456,44.88,3126626,0,3126626,100.0,6506064,21216,6527280,35.49
,,,,3,,4,1119625,41.61,3126626,0,3126626,100.0,5803416,21216,5824632,31.67
,,,,,,8,964565,35.85,3126626,0,3126626,100.0,4562922,21216,4584138,24.93
,,,,,,16,892564,33.17,3126626,0,3126626,100.0,3986920,21216,4008136,21.79
,,,,,,32,879259,32.68,3126626,0,3126626,100.0,3880485,21216,3901701,21.21
,,,,,,64,894494,33.25,3126626,0,3126626,100.0,4002384,21216,4023600,21.88
,,,,,,128,919786,34.19,3126626,0,3126626,100.0,4204695,21216,4225911,22.98
,,,,,,256,948854,35.27,3126626,0,3126626,100.0,4437234,21216,4458450,24.24
,,,,5,,4,1034477,38.45,3126626,0,3126626,100.0,5122236,21216,5143452,27.97
,,,,,,8,841112,31.26,3126626,0,3126626,100.0,3575299,21216,3596515,19.56
,,,,,,16,736128,27.36,3126626,0,3126626,100.0,2735446,21216,2756662,14.99
,,,,,,32,696242,25.88,3126626,0,3126626,100.0,2416350,21216,2437566,13.25
,,,,,,64,690182,25.65,3126626,0,3126626,100.0,2367888,21216,2389104,12.99
,,,,,,128,698765,25.97,3126626,0,3126626,100.0,2436525,21216,2457741,13.36
,,,,,,256,713311,26.51,3126626,0,3126626,100.0,2552904,21216,2574120,14.0
,,,,10,,4,991560,36.85,3126626,0,3126626,100.0,4778892,21216,4800108,26.1
,,,,,,8,773657,28.76,3126626,0,3126626,100.0,3035656,21216,3056872,16.62
,,,,,,16,643977,23.94,3126626,0,3126626,100.0,1998234,21216,2019450,10.98
,,,,,,32,580305,21.57,3126626,0,3126626,100.0,1488855,21216,1510071,8.21
,,,,,,64,555280,20.64,3126626,0,3126626,100.0,1288672,21216,1309888,7.12
,,,,,,128,550024,20.44,3126626,0,3126626,100.0,1246610,21216,1267826,6.89
,,,,,,256,553537,20.57,3126626,0,3126626,100.0,1274706,21216,1295922,7.05
,,,,15,,4,986747,36.68,3126626,0,3126626,100.0,4740384,21216,4761600,25.89
,,,,,,8,763102,28.36,3126626,0,3126626,100.0,2951234,21216,2972450,16.16
,,,,,,16,624951,23.23,3126626,0,3126626,100.0,1846012,21216,1867228,10.15
,,,,,,32,551890,20.51,3126626,0,3126626,100.0,1261530,21216,1282746,6.97
,,,,,,64,518470,19.27,3126626,0,3126626,100.0,994192,21216,1015408,5.52
,,,,,,128,506759,18.84,3126626,0,3126626,100.0,900473,21216,921689,5.01
,,,,,,256,505863,18.8,3126626,0,3126626,100.0,893304,21216,914520,4.97
,,,,20,,4,984266,36.58,3126626,0,3126626,100.0,4720548,21216,4741764,25.78
,,,,,,8,757399,28.15,3126626,0,3126626,100.0,2905591,21216,2926807,15.91
,,,,,,16,614411,22.84,3126626,0,3126626,100.0,1761690,21216,1782906,9.69
,,,,,,32,535374,19.9,3126626,0,3126626,100.0,1129395,21216,1150611,6.26
,,,,,,64,496430,18.45,3126626,0,3126626,100.0,817872,21216,839088,4.56
,,,,,,128,480161,17.85,3126626,0,3126626,100.0,687701,21216,708917,3.85
,,,,,,256,476015,17.69,3126626,0,3126626,100.0,654534,21216,675750,3.67
,,,,30,,4,982176,36.51,3126626,0,3126626,100.0,4703820,21216,4725036,25.69
,,,,,,8,753020,27.99,3126626,0,3126626,100.0,2870569,21216,2891785,15.72
,,,,,,16,606653,22.55,3126626,0,3126626,100.0,1699628,21216,1720844,9.36
,,,,,,32,522850,19.43,3126626,0,3126626,100.0,1029210,21216,1050426,5.71
,,,,,,64,479040,17.8,3126626,0,3126626,100.0,678752,21216,699968,3.81
,,,,,,128,458565,17.04,3126626,0,3126626,100.0,514930,21216,536146,2.92
,,,,,,256,450858,16.76,3126626,0,3126626,100.0,453276,21216,474492,2.58
,,,CoderPWLH,0,,4,3031469,112.67,3126626,0,3126626,100.0,21098178,21216,21119394,114.83
,,,,,,8,2438093,90.62,3126626,0,3126626,100.0,16351144,21216,16372360,89.02
,,,,,,16,2209106,82.11,3126626,0,3126626,100.0,14519264,21216,14540480,79.06
,,,,,,32,2151256,79.96,3126626,0,3126626,100.0,14056454,21216,14077670,76.54
,,,,,,64,2155310,80.11,3126626,0,3126626,100.0,14088890,21216,14110106,76.72
,,,,,,128,2174763,80.83,3126626,0,3126626,100.0,14244516,21216,14265732,77.57
,,,,,,256,2198562,81.72,3126626,0,3126626,100.0,14434928,21216,14456144,78.6
,,,,1,,4,2943685,109.41,3126626,0,3126626,100.0,20395904,21216,20417120,111.01
,,,,,,8,2296014,85.34,3126626,0,3126626,100.0,15214521,21216,15235737,82.84
,,,,,,16,2033627,75.59,3126626,0,3126626,100.0,13115436,21216,13136652,71.43
,,,,,,32,1956322,72.71,3126626,0,3126626,100.0,12496985,21216,12518201,68.06
,,,,,,64,1950057,72.48,3126626,0,3126626,100.0,12446862,21216,12468078,67.79
,,,,,,128,1963418,72.98,3126626,0,3126626,100.0,12553754,21216,12574970,68.37
,,,,,,256,1983250,73.71,3126626,0,3126626,100.0,12712432,21216,12733648,69.24
,,,,3,,4,2705570,100.56,3126626,0,3126626,100.0,18490976,21216,18512192,100.66
,,,,,,8,1911452,71.04,3126626,0,3126626,100.0,12138009,21216,12159225,66.11
,,,,,,16,1557786,57.9,3126626,0,3126626,100.0,9308716,21216,9329932,50.73
,,,,,,32,1423610,52.91,3126626,0,3126626,100.0,8235286,21216,8256502,44.89
,,,,,,64,1384735,51.47,3126626,0,3126626,100.0,7924284,21216,7945500,43.2
,,,,,,128,1379870,51.29,3126626,0,3126626,100.0,7885373,21216,7906589,42.99
,,,,,,256,1387681,51.58,3126626,0,3126626,100.0,7947880,21216,7969096,43.33
,,,,5,,4,2508061,93.22,3126626,0,3126626,100.0,16910900,21216,16932116,92.06
,,,,,,8,1595098,59.29,3126626,0,3126626,100.0,9607186,21216,9628402,52.35
,,,,,,16,1160034,43.12,3126626,0,3126626,100.0,6126688,21216,6147904,33.43
,,,,,,32,967929,35.98,3126626,0,3126626,100.0,4589836,21216,4611052,25.07
,,,,,,64,890800,33.11,3126626,0,3126626,100.0,3972810,21216,3994026,21.72
,,,,,,128,864695,32.14,3126626,0,3126626,100.0,3763958,21216,3785174,20.58
,,,,,,256,859821,31.96,3126626,0,3126626,100.0,3725000,21216,3746216,20.37
,,,,10,,4,2418238,89.88,3126626,0,3126626,100.0,16192328,21216,16213544,88.16
,,,,,,8,1445268,53.72,3126626,0,3126626,100.0,8408550,21216,8429766,45.83
,,,,,,16,964332,35.84,3126626,0,3126626,100.0,4561088,21216,4582304,24.92
,,,,,,32,734053,27.28,3126626,0,3126626,100.0,2718827,21216,2740043,14.9
,,,,,,64,628556,23.36,3126626,0,3126626,100.0,1874866,21216,1896082,10.31
,,,,,,128,584417,21.72,3126626,0,3126626,100.0,1521739,21216,1542955,8.39
,,,,,,256,569345,21.16,3126626,0,3126626,100.0,1401192,21216,1422408,7.73
,,,,15,,4,2412691,89.67,3126626,0,3126626,100.0,16147938,21216,16169154,87.92
,,,,,,8,1433598,53.28,3126626,0,3126626,100.0,8315184,21216,8336400,45.33
,,,,,,16,944124,35.09,3126626,0,3126626,100.0,4399408,21216,4420624,24.04
,,,,,,32,704490,26.18,3126626,0,3126626,100.0,2482322,21216,2503538,13.61
,,,,,,64,590611,21.95,3126626,0,3126626,100.0,1571302,21216,1592518,8.66
,,,,,,128,539561,20.05,3126626,0,3126626,100.0,1162891,21216,1184107,6.44
,,,,,,256,519663,19.31,3126626,0,3126626,100.0,1003736,21216,1024952,5.57
,,,,20,,4,2410307,89.59,3126626,0,3126626,100.0,16128864,21216,16150080,87.81
,,,,,,8,1427975,53.07,3126626,0,3126626,100.0,8270198,21216,8291414,45.08
,,,,,,16,934311,34.73,3126626,0,3126626,100.0,4320908,21216,4342124,23.61
,,,,,,32,689210,25.62,3126626,0,3126626,100.0,2360091,21216,2381307,12.95
,,,,,,64,570316,21.2,3126626,0,3126626,100.0,1408940,21216,1430156,7.78
,,,,,,128,514875,19.14,3126626,0,3126626,100.0,965401,21216,986617,5.36
,,,,,,256,491290,18.26,3126626,0,3126626,100.0,776752,21216,797968,4.34
,,,,30,,4,2407770,89.49,3126626,0,3126626,100.0,16108572,21216,16129788,87.7
,,,,,,8,1422817,52.88,3126626,0,3126626,100.0,8228958,21216,8250174,44.86
,,,,,,16,925684,34.41,3126626,0,3126626,100.0,4251888,21216,4273104,23.23
,,,,,,32,676392,25.14,3126626,0,3126626,100.0,2257557,21216,2278773,12.39
,,,,,,64,553096,20.56,3126626,0,3126626,100.0,1271180,21216,1292396,7.03
,,,,,,128,493877,18.36,3126626,0,3126626,100.0,797422,21216,818638,4.45
,,,,,,256,467027,17.36,3126626,0,3126626,100.0,582648,21216,603864,3.28
,,,CoderPWLHInt,0,,4,1273290,47.33,3126626,0,3126626,100.0,7032742,21216,7053958,38.35
,,,,,,8,1095837,40.73,3126626,0,3126626,100.0,5613098,21216,5634314,30.64
,,,,,,16,1034758,38.46,3126626,0,3126626,100.0,5124472,21216,5145688,27.98
,,,,,,32,1030818,38.31,3126626,0,3126626,100.0,5092950,21216,5114166,27.81
,,,,,,64,1048331,38.96,3126626,0,3126626,100.0,5233054,21216,5254270,28.57
,,,,,,128,1071321,39.82,3126626,0,3126626,100.0,5416972,21216,5438188,29.57
,,,,,,256,1095902,40.73,3126626,0,3126626,100.0,5613632,21216,5634848,30.64
,,,,1,,4,1273290,47.33,3126626,0,3126626,100.0,7032742,21216,7053958,38.35
,,,,,,8,1095837,40.73,3126626,0,3126626,100.0,5613098,21216,5634314,30.64
,,,,,,16,1034758,38.46,3126626,0,3126626,100.0,5124472,21216,5145688,27.98
,,,,,,32,1030818,38.31,3126626,0,3126626,100.0,5092950,21216,5114166,27.81
,,,,,,64,1048331,38.96,3126626,0,3126626,100.0,5233054,21216,5254270,28.57
,,,,,,128,1071321,39.82,3126626,0,3126626,100.0,5416972,21216,5438188,29.57
,,,,,,256,1095902,40.73,3126626,0,3126626,100.0,5613632,21216,5634848,30.64
,,,,3,,4,1243949,46.23,3126626,0,3126626,100.0,6798012,21216,6819228,37.08
,,,,,,8,1046874,38.91,3126626,0,3126626,100.0,5221395,21216,5242611,28.51
,,,,,,16,972423,36.14,3126626,0,3126626,100.0,4625786,21216,4647002,25.27
,,,,,,32,959577,35.67,3126626,0,3126626,100.0,4523025,21216,4544241,24.71
,,,,,,64,971278,36.1,3126626,0,3126626,100.0,4616630,21216,4637846,25.22
,,,,,,128,989951,36.79,3126626,0,3126626,100.0,4766012,21216,4787228,26.03
,,,,,,256,1011021,37.58,3126626,0,3126626,100.0,4934586,21216,4955802,26.95
,,,,5,,4,1217367,45.25,3126626,0,3126626,100.0,6585348,21216,6606564,35.92
,,,,,,8,1001995,37.24,3126626,0,3126626,100.0,4862362,21216,4883578,26.55
,,,,,,16,914777,34.0,3126626,0,3126626,100.0,4164618,21216,4185834,22.76
,,,,,,32,892892,33.19,3126626,0,3126626,100.0,3989550,21216,4010766,21.81
,,,,,,64,898287,33.39,3126626,0,3126626,100.0,4032710,21216,4053926,22.04
,,,,,,128,912410,33.91,3126626,0,3126626,100.0,4145700,21216,4166916,22.66
,,,,,,256,929955,34.56,3126626,0,3126626,100.0,4286052,21216,4307268,23.42
,,,,10,,4,1143362,42.5,3126626,0,3126626,100.0,5993308,21216,6014524,32.7
,,,,,,8,878883,32.67,3126626,0,3126626,100.0,3877483,21216,3898699,21.2
,,,,,,16,756174,28.11,3126626,0,3126626,100.0,2895802,21216,2917018,15.86
,,,,,,32,707667,26.3,3126626,0,3126626,100.0,2507750,21216,2528966,13.75
,,,,,,64,694405,25.81,3126626,0,3126626,100.0,2401634,21216,2422850,13.17
,,,,,,128,695792,25.86,3126626,0,3126626,100.0,2412755,21216,2433971,13.23
,,,,,,256,703291,26.14,3126626,0,3126626,100.0,2472738,21216,2493954,13.56
,,,,15,,4,1096030,40.74,3126626,0,3126626,100.0,5614652,21216,5635868,30.64
,,,,,,8,799813,29.73,3126626,0,3126626,100.0,3244917,21216,3266133,17.76
,,,,,,16,653041,24.27,3126626,0,3126626,100.0,2070734,21216,2091950,11.37
,,,,,,32,585236,21.75,3126626,0,3126626,100.0,1528300,21216,1549516,8.43
,,,,,,64,556958,20.7,3126626,0,3126626,100.0,1302068,21216,1323284,7.2
,,,,,,128,547652,20.35,3126626,0,3126626,100.0,1227627,21216,1248843,6.79
,,,,,,256,547423,20.35,3126626,0,3126626,100.0,1225796,21216,1247012,6.78
,,,,20,,4,1074736,39.95,3126626,0,3126626,100.0,5444300,21216,5465516,29.72
,,,,,,8,763981,28.4,3126626,0,3126626,100.0,2958262,21216,2979478,16.2
,,,,,,16,605469,22.5,3126626,0,3126626,100.0,1690174,21216,1711390,9.31
,,,,,,32,527436,19.6,3126626,0,3126626,100.0,1065900,21216,1087116,5.91
,,,,,,64,490832,18.24,3126626,0,3126626,100.0,773060,21216,794276,4.32
,,,,,,128,475429,17.67,3126626,0,3126626,100.0,649830,21216,671046,3.65
,,,,,,256,470631,17.49,3126626,0,3126626,100.0,611460,21216,632676,3.44
,,,,30,,4,1065891,39.62,3126626,0,3126626,100.0,5373542,21216,5394758,29.33
,,,,,,8,748378,27.82,3126626,0,3126626,100.0,2833431,21216,2854647,15.52
,,,,,,16,583734,21.7,3126626,0,3126626,100.0,1516288,21216,1537504,8.36
,,,,,,32,499557,18.57,3126626,0,3126626,100.0,842875,21216,864091,4.7
,,,,,,64,457541,17.01,3126626,0,3126626,100.0,506752,21216,527968,2.87
,,,,,,128,437529,16.26,3126626,0,3126626,100.0,346640,21216,367856,2.0
,,,,,,256,429018,15.95,3126626,0,3126626,100.0,278560,21216,299776,1.63
,,,CoderGAMPSLimit,0,,4,968013,35.98,3126626,0,3126626,100.0,4590240,21496,4611736,25.08
,,,,,,8,879186,32.68,3126626,0,3126626,100.0,3879616,21496,3901112,21.21
,,,,,,16,858630,31.91,3126626,0,3126626,100.0,3715166,21496,3736662,20.32
,,,,,,32,872174,32.42,3126626,0,3126626,100.0,3823530,21496,3845026,20.91
,,,,,,64,898963,33.41,3126626,0,3126626,100.0,4037856,21496,4059352,22.07
,,,,,,128,929113,34.53,3126626,0,3126626,100.0,4279036,21496,4300532,23.38
,,,,,,256,960250,35.69,3126626,0,3126626,100.0,4528134,21496,4549630,24.74
,,,,1,,4,968013,35.98,3126626,0,3126626,100.0,4590240,21496,4611736,25.08
,,,,,,8,879186,32.68,3126626,0,3126626,100.0,3879616,21496,3901112,21.21
,,,,,,16,858630,31.91,3126626,0,3126626,100.0,3715166,21496,3736662,20.32
,,,,,,32,872174,32.42,3126626,0,3126626,100.0,3823530,21496,3845026,20.91
,,,,,,64,898963,33.41,3126626,0,3126626,100.0,4037856,21496,4059352,22.07
,,,,,,128,929113,34.53,3126626,0,3126626,100.0,4279036,21496,4300532,23.38
,,,,,,256,960250,35.69,3126626,0,3126626,100.0,4528134,21496,4549630,24.74
,,,,3,,4,968013,35.98,3126626,0,3126626,100.0,4590240,21496,4611736,25.08
,,,,,,8,879186,32.68,3126626,0,3126626,100.0,3879616,21496,3901112,21.21
,,,,,,16,858630,31.91,3126626,0,3126626,100.0,3715166,21496,3736662,20.32
,,,,,,32,872174,32.42,3126626,0,3126626,100.0,3823530,21496,3845026,20.91
,,,,,,64,898963,33.41,3126626,0,3126626,100.0,4037856,21496,4059352,22.07
,,,,,,128,929113,34.53,3126626,0,3126626,100.0,4279036,21496,4300532,23.38
,,,,,,256,960250,35.69,3126626,0,3126626,100.0,4528134,21496,4549630,24.74
,,,,5,,4,1104092,41.04,3126626,0,3126626,100.0,5678872,21496,5700368,30.99
,,,,,,8,953463,35.44,3126626,0,3126626,100.0,4473831,21496,4495327,24.44
,,,,,,16,903048,33.56,3126626,0,3126626,100.0,4070512,21496,4092008,22.25
,,,,,,32,903275,33.57,3126626,0,3126626,100.0,4072337,21496,4093833,22.26
,,,,,,64,924294,34.35,3126626,0,3126626,100.0,4240502,21496,4261998,23.17
,,,,,,128,950929,35.34,3126626,0,3126626,100.0,4453563,21496,4475059,24.33
,,,,,,256,979084,36.39,3126626,0,3126626,100.0,4678812,21496,4700308,25.56
